"","ccg19cd","year","Treatable_Mortality_Rate","Preventatable_Mortality_Rate","dept","RGN19CD","RGN19NM","id","Unemployment_percent","Qual_lvl4_percent","BAME_percent","Est_Population","Local_Authority_Expenditure","Claimant_percent","Managerial_occupation","Professional_occupation","GDHI_per_person","Local_Authority_Spend_per_pop","CCGpop","Total_Rural_population_2011","Total_Urban_population_2011","RUC11CD","RUC11","Broad_RUC11","OBJECTID","IMD_2019_Extent","Health_Proportion_10_per","X","X.1","X.2","X.3","professional_and_managerial"
"580","E38000076","2012",97.8,162,"NHS_HAR_CCG","E12000008","South East",62,9.45,26.7,5,90721,34606,4.3,NA,NA,16624,0.381862430140901,181442,47420,133422,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",72,0.2732,0.1081,NA,NA,NA,NA,NA
"581","E38000076","2018",91.7,146.4,"NHS_HAR_CCG","E12000008","South East",62,NA,28.6,10.1,94255.5,36467,3.55,NA,NA,19859,0.388682585447548,188511,47420,133422,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",72,0.2732,0.1081,NA,NA,NA,NA,NA
"582","E38000076","2013",93.1,153.8,"NHS_HAR_CCG","E12000008","South East",62,7.85,32.45,3.05,91069,30098.5,3.3,NA,NA,17447,0.330612510456625,182138,47420,133422,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",72,0.2732,0.1081,NA,NA,NA,NA,NA
"583","E38000076","2014",87.7,146.4,"NHS_HAR_CCG","E12000008","South East",62,8.4,34.9,2.3,91865,30098.5,2.3,NA,NA,17596,0.327981093606824,183730,47420,133422,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",72,0.2732,0.1081,NA,NA,NA,NA,NA
"584","E38000077","2015",78.4,125,"NHS_HAV_CCG","E12000007","London",63,5.2,26.1,10.7,249375,397560,1.5,NA,NA,21770,1.59422556390977,249375,1860,235372,6,"Urban with Major Conurbation","Predominantly Urban",73,0.0814,0,NA,NA,NA,NA,NA
"585","E38000077","2010",85.5,NA,"NHS_HAV_CCG","E12000007","London",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860,235372,6,"Urban with Major Conurbation","Predominantly Urban",73,0.0814,0,NA,NA,NA,NA,NA
"586","E38000077","2018",83.5,120.3,"NHS_HAV_CCG","E12000007","London",63,5,30,14.2,257810,395590,2,NA,NA,23619,1.53442457623832,257810,1860,235372,6,"Urban with Major Conurbation","Predominantly Urban",73,0.0814,0,NA,NA,NA,NA,NA
"587","E38000077","2012",87.6,136.8,"NHS_HAV_CCG","E12000007","London",63,9.3,20.5,10.1,239742,393727,3.5,NA,NA,19548,1.64229463339757,239742,1860,235372,6,"Urban with Major Conurbation","Predominantly Urban",73,0.0814,0,NA,NA,NA,NA,NA
"588","E38000077","2013",80.8,130.4,"NHS_HAV_CCG","E12000007","London",63,8.4,24.6,9.5,242142,401977,2.5,NA,NA,20086,1.66008788231699,242142,1860,235372,6,"Urban with Major Conurbation","Predominantly Urban",73,0.0814,0,NA,NA,NA,NA,NA
"589","E38000077","2016",99.2,141.8,"NHS_HAV_CCG","E12000007","London",63,3.9,27.9,11.3,253371,399314,1.6,NA,NA,22312,1.5760051466032,253371,1860,235372,6,"Urban with Major Conurbation","Predominantly Urban",73,0.0814,0,NA,NA,NA,NA,NA
"590","E38000077","2019",69.1,131.7,"NHS_HAV_CCG","E12000007","London",63,5.2,33.7,20.6,259552,401264,2.5,NA,NA,24089,1.54598693132783,259552,1860,235372,6,"Urban with Major Conurbation","Predominantly Urban",73,0.0814,0,NA,NA,NA,NA,NA
"591","E38000077","2011",74.1,127.3,"NHS_HAV_CCG","E12000007","London",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860,235372,6,"Urban with Major Conurbation","Predominantly Urban",73,0.0814,0,NA,NA,NA,NA,NA
"592","E38000077","2017",84.2,127.8,"NHS_HAV_CCG","E12000007","London",63,4,30,11.9,256039,403746,1.5,NA,NA,22448,1.57689258277059,256039,1860,235372,6,"Urban with Major Conurbation","Predominantly Urban",73,0.0814,0,NA,NA,NA,NA,NA
"593","E38000077","2014",70,123,"NHS_HAV_CCG","E12000007","London",63,6.9,25.7,11.4,246030,401977,1.7,NA,NA,20409,1.63385359509003,246030,1860,235372,6,"Urban with Major Conurbation","Predominantly Urban",73,0.0814,0,NA,NA,NA,NA,NA
"594","E38000078","2010",82.6,NA,"NHS_HERE_CCG","E12000005","West Midlands",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99142,84335,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",74,0.0687,0,NA,NA,NA,NA,NA
"595","E38000078","2014",76.2,114.8,"NHS_HERE_CCG","E12000005","West Midlands",64,3.5,33,0.8,187737,300387,0.9,NA,NA,18108,1.60004154748398,187737,99142,84335,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",74,0.0687,0,NA,NA,NA,NA,NA
"596","E38000078","2015",79.6,123.8,"NHS_HERE_CCG","E12000005","West Midlands",64,4,33.6,1,188522,283136,0.8,NA,NA,19155,1.50187246050859,188522,99142,84335,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",74,0.0687,0,NA,NA,NA,NA,NA
"597","E38000078","2011",81.2,136.5,"NHS_HERE_CCG","E12000005","West Midlands",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99142,84335,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",74,0.0687,0,NA,NA,NA,NA,NA
"598","E38000078","2012",80.3,118.1,"NHS_HERE_CCG","E12000005","West Midlands",64,4.5,30.5,1.1,185197,319587,2.2,NA,NA,17299,1.72565970291095,185197,99142,84335,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",74,0.0687,0,NA,NA,NA,NA,NA
"599","E38000078","2018",75.9,131.9,"NHS_HERE_CCG","E12000005","West Midlands",64,2.7,36.4,1.6,192107,294300,1.4,NA,NA,20109,1.53195875215375,192107,99142,84335,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",74,0.0687,0,NA,NA,NA,NA,NA
"600","E38000078","2017",84.6,131.2,"NHS_HERE_CCG","E12000005","West Midlands",64,3,36.3,1.4,191041,317559,1,NA,NA,19280,1.66225574614873,191041,99142,84335,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",74,0.0687,0,NA,NA,NA,NA,NA
"601","E38000078","2016",75.6,140.7,"NHS_HERE_CCG","E12000005","West Midlands",64,5.4,31.8,1.5,189532,337848,1,NA,NA,19332,1.78253804106958,189532,99142,84335,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",74,0.0687,0,NA,NA,NA,NA,NA
"602","E38000078","2013",76.9,115.4,"NHS_HERE_CCG","E12000005","West Midlands",64,6,30.7,1.2,186389,300387,1.6,NA,NA,17901,1.61161334628116,186389,99142,84335,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",74,0.0687,0,NA,NA,NA,NA,NA
"603","E38000079","2018",69.5,114.7,"NHS_HERT_CCG","E12000006","East of England",65,5,46.1,15.22,119134,41021.4,1.46,NA,NA,28151,0.352866322897023,595670,51807,511353,6,"Urban with Major Conurbation","Predominantly Urban",75,0.0171,0,NA,NA,NA,NA,NA
"604","E38000079","2015",74.7,118.5,"NHS_HERT_CCG","E12000006","East of England",65,3.325,45.32,13.92,117711.8,41020.8,0.98,NA,NA,26142.2,0.361682171557689,588559,51807,511353,6,"Urban with Major Conurbation","Predominantly Urban",75,0.0171,0,NA,NA,NA,NA,NA
"605","E38000079","2016",74.6,108.4,"NHS_HERT_CCG","E12000006","East of England",65,4.43333333333333,43.92,13.48,118485.6,44376.8,1.04,NA,NA,26332.6,0.388927960216112,592428,51807,511353,6,"Urban with Major Conurbation","Predominantly Urban",75,0.0171,0,NA,NA,NA,NA,NA
"606","E38000079","2013",78,121.2,"NHS_HERT_CCG","E12000006","East of England",65,5.3,43.24,10.88,115290.6,40630.4,1.6,NA,NA,23551.4,0.365774828926743,576453,51807,511353,6,"Urban with Major Conurbation","Predominantly Urban",75,0.0171,0,NA,NA,NA,NA,NA
"607","E38000079","2014",75.3,115.7,"NHS_HERT_CCG","E12000006","East of England",65,4.24,46.58,11.52,116668.2,40630.4,1.14,NA,NA,24521.4,0.36122512620187,583341,51807,511353,6,"Urban with Major Conurbation","Predominantly Urban",75,0.0171,0,NA,NA,NA,NA,NA
"608","E38000079","2012",80.9,117.3,"NHS_HERT_CCG","E12000006","East of England",65,8.125,42.9,10.82,114100.8,34986.2,2.12,NA,NA,22447.6,0.317196734130074,570504,51807,511353,6,"Urban with Major Conurbation","Predominantly Urban",75,0.0171,0,NA,NA,NA,NA,NA
"609","E38000079","2017",73.1,122.7,"NHS_HERT_CCG","E12000006","East of England",65,3.6,45,14.1,118751.6,41358.8,1.08,NA,NA,26878.4,0.356780927363237,593758,51807,511353,6,"Urban with Major Conurbation","Predominantly Urban",75,0.0171,0,NA,NA,NA,NA,NA
"610","E38000079","2019",68.5,114.7,"NHS_HERT_CCG","E12000006","East of England",65,5.86666666666667,49.4,14.84,119606.8,42249.4,1.88,NA,NA,28798,0.357075197410141,598034,51807,511353,6,"Urban with Major Conurbation","Predominantly Urban",75,0.0171,0,NA,NA,NA,NA,NA
"611","E38000079","2010",76,NA,"NHS_HERT_CCG","E12000006","East of England",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51807,511353,6,"Urban with Major Conurbation","Predominantly Urban",75,0.0171,0,NA,NA,NA,NA,NA
"612","E38000079","2011",79.8,127.5,"NHS_HERT_CCG","E12000006","East of England",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51807,511353,6,"Urban with Major Conurbation","Predominantly Urban",75,0.0171,0,NA,NA,NA,NA,NA
"613","E38000080","2015",108.8,213,"NHS_HMR_CCG","E12000002","North West",66,7.6,25.4,17.6,214314,420738,2.5,NA,NA,14944,1.96318485959853,214314,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,0.4758,0.2761,NA,NA,NA,NA,NA
"614","E38000080","2018",114.7,219.7,"NHS_HMR_CCG","E12000002","North West",66,5.3,25.5,22.1,220001,434857,3.6,NA,NA,15821,1.97661374266481,220001,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,0.4758,0.2761,NA,NA,NA,NA,NA
"615","E38000080","2010",121.5,NA,"NHS_HMR_CCG","E12000002","North West",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,0.4758,0.2761,NA,NA,NA,NA,NA
"616","E38000080","2014",112,228.3,"NHS_HMR_CCG","E12000002","North West",66,9.4,24.2,16.5,212976,400689,2.2,NA,NA,14373,1.88138100067613,212976,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,0.4758,0.2761,NA,NA,NA,NA,NA
"617","E38000080","2016",120.9,217.5,"NHS_HMR_CCG","E12000002","North West",66,8,25.7,21.9,216350,436037,2.7,NA,NA,14863,2.01542408134967,216350,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,0.4758,0.2761,NA,NA,NA,NA,NA
"618","E38000080","2013",113.3,193.7,"NHS_HMR_CCG","E12000002","North West",66,8.9,23,15.9,212137,400689,3.8,NA,NA,14010,1.88882184625973,212137,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,0.4758,0.2761,NA,NA,NA,NA,NA
"619","E38000080","2017",113.1,210.1,"NHS_HMR_CCG","E12000002","North West",66,6.4,25.2,19.1,218459,434599,2.7,NA,NA,15006,1.98938473580855,218459,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,0.4758,0.2761,NA,NA,NA,NA,NA
"620","E38000080","2019",102.8,191.5,"NHS_HMR_CCG","E12000002","North West",66,6.3,27.7,19.6,222412,451054,4.2,NA,NA,16143,2.02801107853893,222412,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,0.4758,0.2761,NA,NA,NA,NA,NA
"621","E38000080","2011",122.4,220.3,"NHS_HMR_CCG","E12000002","North West",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,0.4758,0.2761,NA,NA,NA,NA,NA
"622","E38000080","2012",103.4,212.2,"NHS_HMR_CCG","E12000002","North West",66,10.5,24.7,15.5,211947,425899,5.2,NA,NA,13549,2.00945991214785,211947,2577,209122,6,"Urban with Major Conurbation","Predominantly Urban",76,0.4758,0.2761,NA,NA,NA,NA,NA
"623","E38000081","2017",62.3,94,"NHS_HWLH_CCG","E12000008","South East",67,3,44.95,3.55,130599,27185.5,0.9,NA,NA,24068.5,0.216860310410447,173788,69630,95744,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",77,0.0334,0,NA,NA,NA,NA,NA
"624","E38000081","2018",71.2,106.6,"NHS_HWLH_CCG","E12000008","South East",67,3.55,44.55,3.55,131459.5,28181.5,1.2,NA,NA,24367.5,0.223498600828113,174475,69630,95744,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",77,0.0334,0,NA,NA,NA,NA,NA
"625","E38000081","2010",56.4,NA,"NHS_HWLH_CCG","E12000008","South East",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69630,95744,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",77,0.0334,0,NA,NA,NA,NA,NA
"626","E38000081","2011",76.3,109.5,"NHS_HWLH_CCG","E12000008","South East",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69630,95744,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",77,0.0334,0,NA,NA,NA,NA,NA
"627","E38000081","2015",66.9,99.5,"NHS_HWLH_CCG","E12000008","South East",67,4.8,30.95,3.5,128844,27607,0.9,NA,NA,23517.5,0.223864199014503,171964,69630,95744,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",77,0.0334,0,NA,NA,NA,NA,NA
"628","E38000081","2012",70.7,99.7,"NHS_HWLH_CCG","E12000008","South East",67,5.9,34.65,3.3,124872.5,31354,1.85,NA,NA,20968,0.255853512133407,167853,69630,95744,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",77,0.0334,0,NA,NA,NA,NA,NA
"629","E38000081","2013",64.3,111.9,"NHS_HWLH_CCG","E12000008","South East",67,5.1,32.15,2.4,126201.5,27873,1.45,NA,NA,21909,0.230320169598958,169410,69630,95744,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",77,0.0334,0,NA,NA,NA,NA,NA
"630","E38000081","2014",61.9,88,"NHS_HWLH_CCG","E12000008","South East",67,3.7,38.8,3.65,127716.5,27873,1.05,NA,NA,22201.5,0.227888711827073,171102,69630,95744,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",77,0.0334,0,NA,NA,NA,NA,NA
"631","E38000081","2016",57.2,106.6,"NHS_HWLH_CCG","E12000008","South East",67,3.25,36.7,2.6,129842.5,26726.5,0.85,NA,NA,23914.5,0.215450846740904,173099,69630,95744,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",77,0.0334,0,NA,NA,NA,NA,NA
"632","E38000082","2011",73.8,130.2,"NHS_HILL_CCG","E12000007","London",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,0.0692,0,NA,NA,NA,NA,NA
"633","E38000082","2015",90.5,152.1,"NHS_HILL_CCG","E12000007","London",68,5.6,40.2,40.5,296056,625206,1.3,NA,NA,21242,2.11178290593671,296056,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,0.0692,0,NA,NA,NA,NA,NA
"634","E38000082","2012",89.4,159.9,"NHS_HILL_CCG","E12000007","London",68,9.8,35.8,33.2,281179,543980,2.6,NA,NA,18610,1.93463950010492,281179,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,0.0692,0,NA,NA,NA,NA,NA
"635","E38000082","2013",86.6,132.4,"NHS_HILL_CCG","E12000007","London",68,8.6,40.6,39.9,285996,636519,2.1,NA,NA,19479,2.22562203667184,285996,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,0.0692,0,NA,NA,NA,NA,NA
"636","E38000082","2018",81.3,160.7,"NHS_HILL_CCG","E12000007","London",68,4.1,43.2,47,304824,626501,1.3,NA,NA,22625,2.05528764139307,304824,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,0.0692,0,NA,NA,NA,NA,NA
"637","E38000082","2019",73.7,129.1,"NHS_HILL_CCG","E12000007","London",68,4.7,51.9,50.6,306870,506637,2.2,NA,NA,23160,1.65098250073321,306870,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,0.0692,0,NA,NA,NA,NA,NA
"638","E38000082","2014",94.8,123.8,"NHS_HILL_CCG","E12000007","London",68,6.7,39.7,36.6,291368,636519,1.4,NA,NA,19782,2.18458787512699,291368,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,0.0692,0,NA,NA,NA,NA,NA
"639","E38000082","2010",87.1,NA,"NHS_HILL_CCG","E12000007","London",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,0.0692,0,NA,NA,NA,NA,NA
"640","E38000082","2016",67.7,122.9,"NHS_HILL_CCG","E12000007","London",68,3.9,44.4,36.4,299899,630890,1.3,NA,NA,21611,2.10367490388431,299899,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,0.0692,0,NA,NA,NA,NA,NA
"641","E38000082","2017",78.7,120.6,"NHS_HILL_CCG","E12000007","London",68,5.5,43.2,39.8,302343,650547,1.3,NA,NA,21622,2.15168533751402,302343,7399,266537,6,"Urban with Major Conurbation","Predominantly Urban",78,0.0692,0,NA,NA,NA,NA,NA
"642","E38000083","2018",63,80.3,"NHS_HAMS_CCG","E12000008","South East",69,3.6,49.2,5.7,145966.5,39962,0.85,NA,NA,26734,0.275639408611533,238955,54836,166509,4,"Urban with City and Town","Predominantly Urban",79,0.0032,0,NA,NA,NA,NA,NA
"643","E38000083","2015",65.7,100.1,"NHS_HAMS_CCG","E12000008","South East",69,1.7,45.9,5.05,141113.5,36226,0.5,NA,NA,24975,0.259288040252982,230818,54836,166509,4,"Urban with City and Town","Predominantly Urban",79,0.0032,0,NA,NA,NA,NA,NA
"644","E38000083","2016",74.3,95.2,"NHS_HAMS_CCG","E12000008","South East",69,2.65,45.5,4.35,143031.5,38926.5,0.55,NA,NA,25397,0.274816058604943,234138,54836,166509,4,"Urban with City and Town","Predominantly Urban",79,0.0032,0,NA,NA,NA,NA,NA
"645","E38000083","2013",63.4,111.3,"NHS_HAMS_CCG","E12000008","South East",69,3.05,40.9,4.15,138078,38399.5,0.95,NA,NA,23396,0.281629783768529,225599,54836,166509,4,"Urban with City and Town","Predominantly Urban",79,0.0032,0,NA,NA,NA,NA,NA
"646","E38000083","2014",58.2,104.4,"NHS_HAMS_CCG","E12000008","South East",69,5.65,40.25,5.35,139585.5,38399.5,0.6,NA,NA,23897,0.278681525379086,228440,54836,166509,4,"Urban with City and Town","Predominantly Urban",79,0.0032,0,NA,NA,NA,NA,NA
"647","E38000083","2017",59,98.7,"NHS_HAMS_CCG","E12000008","South East",69,2.85,44.35,4.05,144243.5,39242.5,0.6,NA,NA,25592,0.27407525291132,236113,54836,166509,4,"Urban with City and Town","Predominantly Urban",79,0.0032,0,NA,NA,NA,NA,NA
"648","E38000083","2010",80.8,NA,"NHS_HAMS_CCG","E12000008","South East",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54836,166509,4,"Urban with City and Town","Predominantly Urban",79,0.0032,0,NA,NA,NA,NA,NA
"649","E38000083","2011",60.6,100,"NHS_HAMS_CCG","E12000008","South East",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54836,166509,4,"Urban with City and Town","Predominantly Urban",79,0.0032,0,NA,NA,NA,NA,NA
"650","E38000083","2012",63.7,107.4,"NHS_HAMS_CCG","E12000008","South East",69,3.15,40.7,3.6,136763.5,38735.5,1.3,NA,NA,22554,0.285740865757743,223444,54836,166509,4,"Urban with City and Town","Predominantly Urban",79,0.0032,0,NA,NA,NA,NA,NA
"651","E38000084","2016",85,145.3,"NHS_HOUN_CCG","E12000007","London",70,5.3,49.8,50.7,268270,535585,2.2,NA,NA,23720,1.99644015357662,268270,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,0.089,0,NA,NA,NA,NA,NA
"652","E38000084","2019",81.7,129,"NHS_HOUN_CCG","E12000007","London",70,3.5,55.2,49.5,271523,444988,3.5,NA,NA,26575,1.63885932315126,271523,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,0.089,0,NA,NA,NA,NA,NA
"653","E38000084","2011",94.8,147,"NHS_HOUN_CCG","E12000007","London",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,0.089,0,NA,NA,NA,NA,NA
"654","E38000084","2013",91.2,146.3,"NHS_HOUN_CCG","E12000007","London",70,7.7,45.8,46.1,261275,490290,2.2,NA,NA,21571,1.87652856186011,261275,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,0.089,0,NA,NA,NA,NA,NA
"655","E38000084","2018",82.9,146.4,"NHS_HOUN_CCG","E12000007","London",70,6.3,54.5,47.7,270782,445453,3.1,NA,NA,25490,1.64506134085722,270782,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,0.089,0,NA,NA,NA,NA,NA
"656","E38000084","2014",85.9,127.6,"NHS_HOUN_CCG","E12000007","London",70,7.1,49.9,46,264030,490290,1.7,NA,NA,22159,1.85694807408249,264030,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,0.089,0,NA,NA,NA,NA,NA
"657","E38000084","2015",83.8,154,"NHS_HOUN_CCG","E12000007","London",70,4.4,45.3,49,266412,444353,1.6,NA,NA,23930,1.6679166103629,266412,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,0.089,0,NA,NA,NA,NA,NA
"658","E38000084","2017",73.9,127.8,"NHS_HOUN_CCG","E12000007","London",70,8.1,44.7,50.9,269100,437365,2.7,NA,NA,23988,1.62528799702713,269100,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,0.089,0,NA,NA,NA,NA,NA
"659","E38000084","2010",90.2,NA,"NHS_HOUN_CCG","E12000007","London",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,0.089,0,NA,NA,NA,NA,NA
"660","E38000084","2012",86.3,147,"NHS_HOUN_CCG","E12000007","London",70,7.3,47.1,39.8,258518,487094,2.8,NA,NA,20703,1.88417827772147,258518,0,253957,6,"Urban with Major Conurbation","Predominantly Urban",80,0.089,0,NA,NA,NA,NA,NA
"661","E38000085","2010",125.4,NA,"NHS_HULL_CCG","E12000003","Yorkshire and The Humber",71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,256406,4,"Urban with City and Town","Predominantly Urban",81,0.5505,0.3916,NA,NA,NA,NA,NA
"662","E38000085","2011",137.6,240.9,"NHS_HULL_CCG","E12000003","Yorkshire and The Humber",71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,256406,4,"Urban with City and Town","Predominantly Urban",81,0.5505,0.3916,NA,NA,NA,NA,NA
"663","E38000085","2017",125.8,253.9,"NHS_HULL_CCG","E12000003","Yorkshire and The Humber",71,7.9,26.7,5.8,260673,525125,3.6,NA,NA,13791,2.01449709022415,260673,0,256406,4,"Urban with City and Town","Predominantly Urban",81,0.5505,0.3916,NA,NA,NA,NA,NA
"664","E38000085","2014",129.4,245.2,"NHS_HULL_CCG","E12000003","Yorkshire and The Humber",71,12.1,21.2,5.7,257414,599214,4.9,NA,NA,12832,2.32782210757768,257414,0,256406,4,"Urban with City and Town","Predominantly Urban",81,0.5505,0.3916,NA,NA,NA,NA,NA
"665","E38000085","2012",109.3,211.4,"NHS_HULL_CCG","E12000003","Yorkshire and The Humber",71,16,22.9,4.9,257012,581060,8.7,NA,NA,12244,2.26082828817332,257012,0,256406,4,"Urban with City and Town","Predominantly Urban",81,0.5505,0.3916,NA,NA,NA,NA,NA
"666","E38000085","2013",106.8,224.4,"NHS_HULL_CCG","E12000003","Yorkshire and The Humber",71,14.2,22.2,5.2,257188,599214,6.9,NA,NA,12406,2.3298676454578,257188,0,256406,4,"Urban with City and Town","Predominantly Urban",81,0.5505,0.3916,NA,NA,NA,NA,NA
